1.000000e+00 1.000000e+00
1.255000e+00 9.053858e-01
1.510000e+00 8.865917e-01
1.765000e+00 9.225595e-01
2.020000e+00 1.008621e+00
2.275000e+00 1.149536e+00
2.530000e+00 1.357978e+00
2.785000e+00 1.655566e+00
3.040000e+00 2.075854e+00
3.295000e+00 2.669601e+00
3.550000e+00 3.513252e+00
3.805000e+00 4.722387e+00
4.060000e+00 6.472967e+00
4.315000e+00 9.035111e+00
4.570000e+00 1.282714e+01
4.825000e+00 1.850270e+01
